?	Raw_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
695.694	41.498	47.6996	30.0408	49.3543	48.0942	46.5081	52.3475	60.5115	58.3054	56.3105
695.866	44.9549	50.5607	43.0167	42.7057	37.8812	55.5058	54.0129	51.2775	54.616	43.3187
696.038	57.3717	51.5059	41.5945	29.8126	42.9886	40.8187	56.3358	36.0022	36.9617	50.0045
696.21	50.0126	42.7677	30.4875	39.0713	42.5545	54.6194	45.2224	62.8518	50.9611	48.7775
696.382	54.8953	43.1142	36.1739	37.4424	38.9469	53.7715	41.0222	48.5652	40.4345	44.5748
696.554	40.6067	43.2454	44.6054	38.165	42.6374	62.2165	45.8984	47.714	46.3002	48.2679
696.727	37.6664	48.0169	42.0611	44.1225	41.2796	54.5346	45.134	25.1975	41.3835	38.2099
696.899	48.2879	30.8928	32.0667	45.2403	33.8672	51.1178	47.441	36.175	34.3653	59.5357
697.071	30.2745	45.0632	29.7041	43.159	45.8904	47.6698	46.363	42.2126	29.6305	36.99
697.243	39.1183	38.5364	27.747	32.6372	26.782	31.3586	41.6432	41.4823	42.2699	31.4508
697.415	48.1048	51.1165	37.8965	44.2071	42.3494	54.5521	24.7631	44.8547	42.6418	48.0282
697.588	44.1461	46.5541	34.7292	30.8103	43.4033	33.1359	35.4317	36.676	37.0717	35.6379
697.76	27.6939	48.1557	35.5341	29.0097	55.4341	33.7414	46.0651	37.8811	32.2581	48.2767
697.932	48.8642	38.8354	41.4589	39.7483	28.0605	24.2187	31.3283	30.3651	40.9911	31.7347
698.104	33.1242	40.7481	37.1529	34.2396	30.3765	40.374	56.9061	41.3042	46.3105	46.8844
698.276	32.4231	53.4066	55.205	43.7189	28.8879	45.2381	36.7443	33.9884	48.5452	45.1302
698.449	45.6575	44.9006	26.985	32.6454	38.5503	48.291	44.6002	36.6784	54.369	45.9937
698.621	50.9297	36.4162	30.834	35.9053	37.2375	55.955	30.5389	48.7101	51.4825	35.1234
698.793	51.3109	47.9412	47.3446	45.4394	44.9803	41.7681	52.6378	60.662	52.6622	53.6385
698.965	50.173	36.3854	49.7956	41.4867	53.6323	44.0075	52.4979	49.3365	43.7243	49.701
699.137	53.0593	62.6853	44.4609	51.7698	38.4889	30.6453	39.1509	60.8347	48.2008	44.767
699.309	46.8203	55.2498	50.2488	52.9534	39.8554	53.4726	49.9478	45.9735	52.7922	64.2041
699.482	53.7185	60.5466	43.4741	48.5989	41.7125	38.257	41.3613	53.2678	41.3995	69.3232
699.654	68.1482	46.8653	59.3304	49.9899	54.3556	60.1457	57.2222	36.7842	47.018	57.2279
699.826	48.3963	50.4036	54.6336	54.9293	45.4464	53.8433	49.7176	39.7246	56.3732	50.5256
699.998	46.9035	53.1205	34.716	38.4119	46.5621	54.5437	46.2261	48.0668	47.6563	44.4287
700.17	54.4756	56.2907	49.0966	49.3895	53.334	53.5109	55.6002	56.4396	42.0247	39.5994
700.343	69.0708	61.4968	47.7132	47.8051	55.94	54.3209	53.6106	58.2457	57.8333	44.6211
700.515	54.1141	53.7346	54.9382	41.043	55.3712	51.3547	46.0488	38.2949	51.4698	56.8418
700.687	50.4466	39.6272	43.0484	52.1633	40.8842	44.2637	44.3521	47.7996	46.5891	48.366
700.859	53.8646	53.0549	36.1955	50.9608	40.0599	47.6615	45.338	46.1821	47.384	50.7697
701.031	38.4169	58.1141	62.5599	45.9666	47.5266	46.8873	45.9695	42.9938	39.7737	43.9652
701.204	30.6846	42.3621	47.4373	47.3349	41.6421	44.4222	53.9919	42.9364	50.6061	50.1669
701.376	48.6155	41.7097	34.4691	38.0061	36.3485	28.8203	28.5025	51.1833	40.2739	35.5867
701.548	40.3134	40.2768	45.7765	59.835	49.0748	44.7759	51.7396	29.3288	44.9111	53.1655
701.72	54.532	52.3134	41.8817	39.164	35.8986	52.3464	40.3734	30.1622	35.3853	38.1686
701.892	56.0026	47.7564	44.7622	50.4857	58.274	57.4354	42.8524	42.6918	44.4969	54.1129
702.065	55.3169	49.4777	58.949	46.9822	44.7217	40.2626	41.9588	37.3749	46.4197	45.3833
702.237	37.5844	43.6088	35.3827	45.3394	43.0783	31.1691	47.756	42.9676	43.5696	38.5072
702.409	43.173	58.8746	37.1346	57.9938	43.8396	56.4958	51.3424	53.8022	50.9815	63.6454
702.581	59.2925	43.2984	43.7377	46.2628	53.4958	46.5775	42.6229	33.37	48.1254	50.1084
702.753	55.346	49.0287	51.2965	45.1221	46.0964	46.043	52.0006	43.7418	45.5724	60.3122
702.926	44.4134	54.9369	38.9014	36.5637	33.6833	62.1336	49.1809	63.4844	33.965	32.6945
703.098	57.6014	65.8952	38.3766	56.2625	46.2267	57.3881	53.7941	47.5046	68.574	40.3241
703.27	68.5841	57.4444	60.5836	46.1659	50.6461	62.0244	59.2434	59.0838	51.1294	64.9893
703.442	69.3615	53.042	56.4045	68.8321	57.7321	67.701	38.0229	56.5411	45.2832	47.4827
703.615	67.9099	65.562	57.237	62.6733	50.3643	62.9802	59.3769	73.9644	79.7266	73.3217
703.787	66.4325	54.2284	45.69	53.5968	61.1688	56.1592	59.9345	54.647	70.8814	61.5934
703.959	83.1324	57.6859	72.2742	48.6613	53.9562	47.1285	65.0043	68.7304	60.3704	62.362
704.131	74.1265	58.8508	69.7954	68.0618	49.9978	40.8888	62.094	61.9345	51.0952	58.8307
704.303	73.4928	65.3838	63.8202	88.5617	65.1477	72.8586	78.2778	59.2363	56.8042	60.235
704.476	53.2919	68.7756	64.1352	53.3793	53.5663	51.0198	51.9232	69.8085	53.6384	73.0615
704.648	83.094	57.8804	51.9993	66.5143	60.7412	49.5381	68.7526	59.3358	59.5762	82.967
704.82	75.5967	61.6678	58.6664	52.3945	70.3108	76.6001	63.0826	73.6382	56.573	68.6667
704.992	61.6927	56.5891	59.3769	56.3936	63.627	48.4229	61.3257	47.9316	55.006	51.6288
705.164	67.9433	55.3887	47.4211	62.6418	65.1203	60.0467	58.0591	49.6252	58.7715	59.9438
705.337	53.1879	37.6785	42.5592	63.2208	42.6811	44.8471	50.7369	47.466	62.8681	54.9111
705.509	56.2561	52.5657	57.8683	46.1536	40.1335	41.884	65.2222	55.5111	36.4565	31.6063
705.681	33.9556	57.2501	48.2279	27.803	41.0866	46.3657	51.6345	42.7591	37.8274	41.4899
705.853	43.2495	45.1743	36.3751	41.0489	42.288	41.5566	31.2869	33.1981	46.2849	26.9629
706.025	39.8945	39.9578	47.0951	44.731	19.2739	40.2723	38.284	43.2985	38.3764	57.5525
706.198	46.3632	36.9611	44.2669	39.8478	38.3952	34.9973	40.0267	46.052	61.7573	36.5431
706.37	51.571	43.3613	50.0814	44.8218	22.2693	39.1238	47.2727	29.3233	35.9867	42.5376
706.542	48.1754	48.6495	36.9485	46.1805	22.7764	68.8473	39.1064	31.0779	51.2118	45.3428
706.714	50.0875	47.6573	46.9338	32.9617	37.7271	38.8573	26.2962	40.4371	39.4476	49.7385
706.887	53.5676	52.1829	45.0419	53.0239	41.019	38.6338	34.7834	38.9697	46.256	48.256
707.059	20.2672	39.1456	20.4339	42.0492	14.5524	32.6357	40.7784	54.0551	29.7067	39.7673
707.231	37.4901	30.1322	33.3235	54.2918	28.0659	41.1752	38.7794	26.8529	27.7191	30.9562
707.403	37.2179	24.8898	30.1529	16.633	38.7371	23.7537	25.6948	36.2808	37.3559	29.0232
707.575	35.2941	27.5379	35.2587	50.634	33.3039	30.1106	31.0173	32.9202	46.3617	39.6988
707.748	37.3721	24.2586	45.3773	38.278	37.2377	32.6026	39.2815	35.8239	32.1511	28.5823
707.92	40.9186	35.2368	18.6426	41.001	33.1636	31.4189	45.5059	31.3418	29.9366	31.9333
708.092	48.1277	48.2212	31.8587	28.478	41.0034	36.5943	32.1544	18.839	42.7179	34.846
708.264	31.3375	43.576	17.089	26.6813	27.4947	56.2388	42.1059	33.0881	31.889	35.74
708.437	43.8908	21.7348	26.971	46.2386	20.691	38.9226	44.1532	48.1128	29.8206	23.1678
708.609	56.1357	27.8908	41.4223	24.5933	38.4348	36.6753	41.9234	30.8108	34.3664	35.7456
708.781	59.652	47.9364	30.463	22.3123	35.5378	38.3252	45.8486	33.0792	36.843	44.6308
708.953	51.598	40.8702	36.6228	27.4128	36.1211	42.8491	54.7485	57.4926	30.1702	48.345
709.125	24.3921	43.3242	26.4196	42.3093	29.2387	50.4929	50.7808	59.7512	55.0278	37.3193
709.298	41.0211	37.3116	50.3338	21.7345	31.3146	48.4656	51.2511	29.238	28.2513	36.4998
709.47	58.8754	63.9062	52.1919	58.5349	22.6541	45.1459	56.6336	49.0083	55.4859	48.5693
709.642	62.8592	44.2408	64.0568	44.4702	54.8431	47.0516	64.3504	52.7819	52.208	49.4386
709.814	48.8648	52.0295	38.0379	49.3542	40.646	50.276	46.832	58.6981	58.1236	57.6372
709.987	44.7697	53.1174	54.2605	57.0763	55.0025	47.8395	51.6518	51.493	38.0648	49.1882
710.159	59.0301	39.7662	46.1068	38.1303	56.6132	32.4073	56.3674	52.2633	54.5976	64.6986
710.331	49.3846	57.3164	49.5468	51.325	43.0342	47.4803	48.8044	38.0763	49.3141	64.1641
710.503	45.5236	42.6721	46.9287	52.6504	48.0872	55.6465	55.9344	59.7168	44.8301	50.3583
710.675	46.9839	68.0835	56.5235	56.232	48.7302	50.4771	56.6072	55.1968	62.5578	67.2765
710.848	61.4373	47.2461	61.7939	58.1594	64.4406	54.2752	50.5925	54.6135	49.45	60.0249
711.02	68.5847	59.602	77.0987	64.0463	60.5038	64.3408	48.9377	65.3071	61.3947	56.9172
711.192	80.2882	64.5431	64.6847	48.6523	48.4618	60.4899	64.5558	44.8762	67.6146	82.2196
711.364	58.5717	67.6072	49.4469	61.1544	50.6554	63.7604	83.62	76.938	62.9103	62.3973
711.537	82.0537	63.744	62.8397	52.2451	54.1607	62.6322	55.5583	57.2933	51.2654	50.3328
711.709	56.8363	41.042	62.0217	58.7876	51.0255	65.812	47.7933	66.7833	42.2369	35.4117
711.881	60.4076	67.3412	49.5847	46.5579	40.8947	50.2194	51.1389	35.6006	60.958	42.1129
712.053	52.3091	63.2498	50.1221	43.7208	57.0289	48.438	43.0333	37.605	55.1786	47.073
712.226	54.7912	64.6706	43.3463	62.0063	41.1876	47.9807	56.9001	53.3737	51.131	55.6702
712.398	36.9188	62.6232	34.3088	47.9397	27.9327	37.8962	49.5713	50.6788	32.8298	37.1635
712.57	58.2816	43.081	37.9646	57.4936	29.4815	41.1292	40.5734	45.8968	54.4049	36.1803
712.742	48.7892	42.2121	49.5516	38.2828	43.1695	40.8949	49.6299	55.8079	40.8919	33.6146
712.915	40.1179	50.6549	45.5311	26.6362	32.5884	52.2996	37.3618	38.2615	17.8306	16.4632
713.087	30.9664	26.2806	31.7277	45.1826	28.9353	27.7128	33.2854	29.5338	34.265	41.1431
713.259	57.374	47.3941	47.3463	49.1754	39.8998	34.0212	43.4047	44.3047	34.6554	38.1523
713.431	59.9297	43.8075	39.5284	44.1094	35.0425	46.5133	26.6972	43.4688	44.8205	49.1648
713.603	50.2057	43.1774	47.7896	36.7061	30.5997	49.2732	64.3807	48.3443	52.238	58.4892
713.776	48.6874	35.9269	38.2148	40.684	41.9903	47.5401	34.6891	36.4387	42.0327	40.0239
713.948	50.1546	67.8854	34.6276	58.244	33.7386	46.4749	44.0124	44.0663	27.2253	51.875
714.12	45.669	53.6704	36.4849	36.1987	31.3646	49.8164	43.1215	50.7925	57.4333	39.7723
714.292	52.5102	63.2575	58.9798	38.1852	45.1933	47.5647	38.9723	50.6544	63.8431	50.0021
714.465	46.7073	31.0047	34.9797	32.1538	44.0393	45.1406	35.057	24.3168	28.6321	38.6915
714.637	38.174	40.8864	34.9157	38.8599	40.584	30.6869	32.0319	45.835	39.9935	45.6057
714.809	55.1689	55.3282	22.819	44.8174	31.6968	30.8845	37.7507	39.9277	39.1656	33.7565
714.981	45.3351	52.4995	35.261	30.9414	39.6864	52.8876	49.9895	49.8321	39.7268	47.692
715.154	29.8583	55.0578	46.9548	34.7865	46.919	41.0142	52.5481	19.924	31.8938	32.0026
715.326	24.9288	43.1346	30.1442	47.2712	40.0898	40.3374	48.4812	20.932	47.5622	46.3961
715.498	42.8902	29.2558	55.1067	42.301	44.6726	33.0375	23.7751	52.691	40.4693	40.7902
715.67	53.4222	41.9428	44.4395	40.7651	43.3404	50.5826	56.1645	43.9353	53.1253	62.343
715.843	57.8954	56.596	48.3054	50.7651	33.2599	46.1947	43.5244	35.9724	47.4599	52.2217
716.015	41.8509	58.2956	48.7387	48.6631	52.9172	60.5694	62.3354	62.6001	42.19	44.2052
716.187	42.7511	56.8429	26.4605	27.2253	39.4631	31.3063	41.4907	40.9117	27.298	28.8897
716.359	66.8858	46.4711	39.0463	41.7026	47.4046	50.618	57.4261	52.0096	50.6089	35.5832
716.532	61.0271	60.1772	65.7891	60.2448	46.1815	56.7524	63.1365	45.3195	61.9981	50.7655
716.704	46.5051	70.4487	58.618	60.2198	46.5852	66.3942	45.6736	68.6245	53.5683	64.4028
716.876	65.1702	53.8036	69.5125	62.7048	62.3066	51.8505	64.3353	61.864	80.021	65.6296
717.048	77.4731	77.6631	72.5474	54.5558	78.3977	75.922	62.7208	63.6168	60.1089	69.499
717.221	90.2156	73.7502	79.5962	75.7247	67.1077	75.1715	80.5185	74.6686	79.1713	80.7633
717.393	88.2277	90.0981	91.1022	70.7506	82.8188	84.768	83.7881	72.6476	82.6531	98.6078
717.565	92.8355	84.3684	74.3963	78.7515	77.3023	77.1417	68.3554	65.2434	62.7883	69.2341
717.737	74.2056	102.254	70.3243	71.3039	62.044	78.7706	68.5028	98.955	77.9226	82.6816
717.91	95.778	91.7544	72.7314	70.3364	74.3658	84.9558	89.4577	86.3497	75.8884	77.691
718.082	100.979	108.549	99	74.4492	98.5294	85.0771	80.9338	97.233	92.2462	109.663
718.254	107.79	88.1705	108.554	82.3458	84.2682	78.8427	99.7826	86.3482	98.0138	104.874
718.426	117.803	99.0601	80.0589	104.182	97.892	103.21	92.1339	99.1309	104.675	105.004
718.599	99.6907	99.6693	101.931	109.232	104.621	82.5403	99.6912	88.1506	85.6964	107.314
718.771	85.3229	88.2559	86.9313	94.6375	94.6606	94.9287	104.052	96.7413	77.4581	93.1452
718.943	112.968	58.9691	72.8285	91.3063	88.8028	62.0777	71.8533	78.2317	81.0485	76.3152
719.115	99.6405	69.6522	79.9368	100.328	90.2275	65.3799	89.2996	82.3897	83.3107	90.6002
719.288	107.036	71.7041	70.8086	85.3175	89.5754	89.8332	99.6319	88.9061	82.011	93.9607
719.46	83.1475	86.071	84.1195	102.239	66.7288	72.4852	95.1983	75.9999	85.6018	105.813
719.632	84.2424	97.9609	94.1046	83.2344	60.1938	87.9673	78.9405	75.1843	90.2964	96.3352
719.804	98.473	79.8437	84.6536	80.3518	67.7028	77.0479	91.4939	85.4192	78.1025	94.4878
719.977	82.1638	85.9351	90.9517	78.6267	95.7628	106.16	100.111	83.4804	88.8388	94.6554
720.149	86.9625	81.0368	87.0944	86.1743	99.9051	98.0601	94.1309	87.4372	70.857	91.0025
720.321	100.344	94.6018	92.0154	94.6883	91.5483	71.3013	91.8819	94.2609	85.6741	86.8443
720.493	108.245	82.4307	97.8066	91.1803	82.3352	85.9746	77.3865	108.293	85.3386	98.7653
720.666	111.292	92.4349	81.1782	75.1821	88.7478	82.6603	95.4246	93.5751	98.7313	76.8509
720.838	97.3861	83.1812	96.0324	88.9789	79.7056	101.321	74.54	74.3823	88.6317	76.9021
721.01	102.989	85.8	76.4396	83.563	76.8219	76.4412	101.497	92.4481	91.8956	96.6644
721.183	102.36	77.6835	79.9799	91.1573	82.9165	97.1745	86.6361	87.1155	64.9147	89.8583
721.355	96.1422	92.4628	82.6453	83.4247	78.7862	84.7729	92.9302	87.0299	86.9079	89.9917
721.527	110.627	103.962	80.7294	98.5381	81.3391	80.517	82.507	99.1651	81.8031	89.7838
721.699	98.4608	94.5545	79.3986	79.5412	98.5473	78.3335	88.4214	95.7213	93.6843	88.8879
721.872	88.2899	86.7389	90.5331	91.9502	76.2539	104.782	77.8486	89.175	79.0576	83.2044
722.044	106.141	72.0475	88.1787	80.025	66.0283	93.4966	100.377	72.9955	85.8475	76.1698
722.216	95.6474	93.0359	88.5371	84.4264	77.664	78.972	68.6305	97.3832	91.0957	91.8401
722.388	98.6826	113.934	88.3761	83.6251	87.7076	86.0369	79.3048	80.4237	104.125	93.5955
722.561	105.012	94.3124	98.5338	106.971	102.12	97.0453	114.775	97.8134	102.371	114.389
722.733	114.159	115.151	94.8701	90.7494	102.094	107.662	100.487	91.589	91.0441	116.518
722.905	105.671	123.052	104.511	108.907	109.374	97.2784	106.713	104.641	106.434	101.86
723.077	126.168	135.271	119.439	109.97	103.822	108.115	129.554	107.818	117.531	150.534
723.25	107.845	130.398	106.46	99.9849	119.25	119.698	117.423	114.277	110.317	114.048
723.422	120.128	101.135	123.877	107.284	112.062	96.8322	112.143	117.138	111.234	104.676
723.594	141.614	116.682	112.598	109.533	112.368	104.033	116.31	104.163	119.253	118.066
723.767	110.848	110.948	113.955	113.03	104.487	96.534	115.746	115.374	124.301	108.695
723.939	126.981	115.252	138.906	103.14	112.662	119.548	108.221	137.96	113.551	106.977
724.111	132.713	126.153	123.998	113.831	118.188	114.325	134.17	128.64	120.367	118.311
724.283	128.586	134.491	139.859	144.737	137.273	126.533	130.473	128.812	125.267	127.295
724.456	151.343	144.772	127.345	148.147	116.154	145.413	136.88	128.119	133.822	130.473
724.628	130.253	138.966	134.873	125.968	130.561	112.443	127.825	140.608	131.449	133.264
724.8	154.107	134.371	126.615	135.602	130.708	127.905	137.244	135.579	131.382	149.144
724.972	170.364	138.353	132.537	152.08	140.508	146.971	153.506	142.577	148.938	151.829
725.145	137.306	139.763	129.405	128.263	121.634	118.388	129.257	108.801	140.015	128.442
725.317	146.973	137.953	144.893	131.629	126.288	150.301	112.061	157.357	141.245	148.257
725.489	158.551	149.065	166.659	154.233	156.477	146.696	153.491	151.165	138.273	148.769
725.662	161.203	173.858	166.713	150.577	138.921	153.021	163.954	147.069	143.937	162.485
725.834	182.302	164.485	174.753	134.404	151.254	148.831	164.363	157.891	158.023	151.785
726.006	169.048	171.704	155.62	154.692	153.901	160.406	172.67	149.866	149.344	163.36
726.178	169.798	159.804	155.477	180.062	156.375	141.953	135.043	172.612	128.261	164.1
726.351	170.263	150.249	144.833	144.777	143.768	169.677	177.156	155.64	174.082	161.299
726.523	169.333	158.008	150.185	167.817	163.753	163.719	151.777	141.358	168.571	177.162
726.695	192.528	171.602	167.273	157.394	171.886	154.607	168.21	171.984	167.753	167.173
726.867	194.214	175.896	159.335	162.119	153.686	180.953	173.595	179.774	167.461	155.741
727.04	189.749	157.266	178.035	165.758	147.728	159.48	168.059	147.826	155.818	172.479
727.212	197.221	171.242	163.415	157.023	160.824	168.655	165.445	184.083	150.566	179.487
727.384	162.619	160.45	144.516	163.505	145.645	134.004	126.63	163.466	148.284	150.764
727.557	160.097	164.274	124.427	150.021	140.686	155.768	165.042	135.951	140.478	144.056
727.729	143.608	133.076	122.811	138.126	133.17	121.927	143.068	120.082	151.62	137.419
727.901	137.833	137.18	118.572	118.52	104.124	119.663	126.536	117.379	121.477	144.377
728.073	148.651	99.302	117.122	100.616	122.207	100.005	114.989	118.124	121.339	108.247
728.246	114.344	101.404	106.065	101.623	95.791	104.083	108.978	102.02	117.307	93.6751
728.418	94.1569	122.686	128.441	118.077	89.6498	110.665	99.3237	112.112	104.578	111.667
728.59	124.905	107.332	115.296	97.6687	103.256	105.184	102.834	117.837	105.681	120.029
728.763	140.622	112.525	115.213	123.943	107.79	119.817	114.395	105.677	114.166	114.234
728.935	131.244	104.707	104.538	117.43	123.007	107.604	115.788	130.551	121.92	114.091
729.107	132.657	132.437	116.886	109.8	104.401	117.979	109.912	122.726	104.189	114.587
729.279	155.033	134.823	147.181	134.167	130.747	157.94	156.029	138.298	124.604	153.452
729.452	157.323	149.886	119.473	131.692	128.933	146.203	141.887	107.325	128.506	148.957
729.624	133.547	112.436	113.153	126.515	107.041	148.329	118.71	113.277	127.719	123.607
729.796	148.746	137.281	116.637	122.094	135.19	136.235	150.179	126.013	126.605	136.142
729.969	130.191	135.028	106.881	123.802	116.629	122.963	128.318	120.229	107.378	122.869
730.141	114.803	115.669	94.1169	107.083	103.435	97.6392	100.352	99.9763	104.542	110.782
730.313	112.747	95.0566	111.469	87.1267	100.703	119.855	103.576	104.967	115.062	94.5836
730.486	111.132	96.6994	102.536	91.8573	92.4092	96.1042	98.6053	100.222	98.8334	115.725
730.658	93.3767	98.2145	96.5202	96.4739	93.7029	84.1048	107.876	104.619	102.787	109.048
730.83	122.803	111.231	106.655	104.613	114.481	114.851	112.92	119.418	101.397	104.115
731.002	115.201	128.919	107.247	114.306	123.743	129.661	113.296	110.478	118.635	114.916
731.175	125.68	120.513	127.493	131.452	137.348	119.925	133.996	126.059	118.223	124.947
731.347	140.255	124.4	121.598	130.454	114.996	125.594	119.205	111.708	95.1892	113.709
731.519	132.12	102.002	119.461	116.746	111.297	126.577	141.558	136.728	117.75	127.598
731.692	135.841	116.609	112.914	125.799	111.654	106.218	127.679	132.873	107.191	127.747
731.864	121.438	114.896	121.02	105.579	115.744	120.787	111.476	98.3779	94.5356	119.133
732.036	118.235	73.4326	104.172	106.144	107.163	88.9557	97.068	108.765	103.353	114.58
732.208	103.854	86.0944	92.2417	90.1878	92.3279	101.853	74.8402	88.7828	92.9901	86.7701
732.381	83.1617	98.0899	73.3179	87.626	79.461	91.9134	91.7508	83.0782	85.9511	85.5458
732.553	89.5358	94.8256	62.8365	76.2688	58.8894	81.6839	74.7854	69.6923	74.5924	75.9807
732.725	93.5631	61.9278	83.2169	64.0417	66.8808	50.5563	75.61	97.2972	71.5941	67.3535
732.898	83.6384	65.5056	59.3234	73.027	76.318	61.7892	47.8848	60.5696	70.8968	77.9163
733.07	68.047	76.2713	79.1051	56.0689	66.1306	89.0151	57.9561	62.7634	63.4079	99.2982
733.242	98.631	69.3865	72.9033	77.3836	74.3648	61.3784	74.7568	71.6685	62.1572	82.5081
733.415	68.9352	45.9441	58.754	57.137	57.7354	74.8079	65.8154	76.7501	57.9416	45.9796
733.587	65.0792	73.3113	63.0498	63.016	68.5831	32.3034	59.4811	41.0227	55.6832	67.9194
733.759	58.8289	43.5121	51.807	53.5868	39.4641	64.4787	72.9186	51.0199	52.5807	54.1964
733.931	48.9986	37.5074	49.4494	48.5106	53.1982	48.3017	35.6556	32.553	58.8473	35.5081
734.104	48.8209	50.7069	49.2674	25.802	31.1907	67.0011	35.4316	48.4754	30.4826	21.6333
734.276	46.4583	50.6192	40.5272	38.6765	3.53564	24.7998	35.7883	23.7933	25.1434	27.6719
734.448	32.8774	24.4718	30.1196	17.9847	39.6219	40.3851	18.0533	32.75	35.4802	24.5339
734.621	32.6655	36.3669	22.3531	15.9221	30.2693	6.55418	19.6492	31.8488	31.611	42.8376
734.793	41.5203	44.3082	51.7881	41.7051	42.5541	41.4881	59.372	38.6492	41.6099	48.257
734.965	61.957	49.636	48.2041	50.2384	65.9683	58.9462	44.5829	49.9233	54.035	75.3382
735.138	68.7948	69.2835	63.9557	70.5814	64.7884	82.0557	66.7474	53.9825	57.8757	48.2593
735.31	82.654	89.5651	84.6944	81.2284	90.3482	89.7269	87.2582	78.6151	90.5437	94.4587
735.482	97.4913	97.9724	85.7477	89.1706	101.059	93.5425	100.72	97.121	67.7128	87.023
735.655	120.217	108.743	95.3636	113.04	98.2725	111.208	97.0115	105.134	99.1563	100.777
735.827	104.391	99.1089	91.0086	112.165	97.8384	103.653	105.779	122.431	86.5216	102.645
735.999	111.049	119.356	104.094	117.683	107.944	104.308	121.893	114.129	108.597	106.067
736.171	122.504	95.0094	103.061	88.7185	96.7552	75.553	104.021	90.0084	90.2462	95.3339
736.344	100.3	78.0747	82.6729	71.5477	78.6746	65.7636	79.4691	78.6228	67.5255	84.6518
736.516	101.273	83.4577	91.7516	61.2072	89.6043	78.5524	72.3622	44.6909	64.5872	91.4167
736.688	62.7808	84.5496	87.3061	65.2688	60.8212	77.0891	58.8308	81.8577	60.0818	76.3082
736.861	70.3201	70.2947	56.3478	60.9731	64.8771	66.077	87.482	62.7285	63.2071	50.9058
737.033	61.6541	56.5362	68.563	45.1368	72.9056	58.8105	57.0093	72.1542	39.0231	54.3213
737.205	70.4728	48.102	60.65	39.9293	66.1809	51.7902	40.9077	47.2702	43.5661	68.9214
737.378	60.8801	61.0664	49.1659	61.9765	45.3874	36.5553	58.2912	54.6421	51.8661	62.3522
737.55	56.083	83.7279	68.8253	38.5708	42.022	59.967	51.4125	43.8172	44.9983	69.8844
737.722	64.3605	51.9123	49.105	54.0022	56.5433	53.2926	39.7851	56.9321	66.7763	56.9486
737.895	64.1754	51.0287	57.3368	53.3515	38.1288	36.9825	42.1752	53.7101	63.085	53.7265
738.067	53.8588	60.1144	33.189	41.6079	56.0978	49.5592	47.268	49.6924	53.7019	41.9824
